t,p,d,f,t,t
1202492708,2015-07-01 03:47:09,2015-07-01 04:05:19,16.5,0.0,17.799999237060547
1203249561,2015-07-01 03:47:10,2015-07-01 03:53:31,7.0,0.0,8.300000190734863
1200436628,2015-07-01 03:47:10,2015-07-01 04:13:09,39.0,3.0,48.84000015258789
1202831437,2015-07-01 03:47:11,2015-07-01 04:12:21,58.5,14.210000038146973,85.26000213623047
1201147750,2015-07-01 03:47:25,2015-07-01 03:55:15,7.0,1.6600000858306885,9.960000038146973
1202154292,2015-07-01 03:47:27,2015-07-01 03:55:59,9.5,0.0,10.800000190734863
1203531759,2015-07-01 03:47:31,2015-07-01 04:02:51,16.0,0.0,17.299999237060547
1201950866,2015-07-01 03:47:33,2015-07-01 04:02:51,16.0,0.0,17.299999237060547
1203396236,2015-07-01 03:47:35,2015-07-01 04:12:42,52.0,11.670000076293945,70.01000213623047
1202447416,2015-07-01 03:47:48,2015-07-01 03:53:23,6.5,0.0,7.800000190734863
1203441218,2015-07-01 03:47:57,2015-07-01 03:49:53,3.5,1.440000057220459,6.239999771118164
1200312405,2015-07-01 03:48:08,2015-07-01 04:04:59,14.0,2.700000047683716,18.0
1200515657,2015-07-01 03:48:09,2015-07-01 03:57:13,9.0,0.0,10.300000190734863
1201543253,2015-07-01 03:48:12,2015-07-01 03:52:35,7.0,1.6600000858306885,9.960000038146973
1200650852,2015-07-01 03:48:32,2015-07-01 03:51:45,5.5,0.0,6.800000190734863
1201565915,2015-07-01 03:48:32,2015-07-01 04:01:12,15.0,3.25,19.549999237060547
1202876526,2015-07-01 03:48:35,2015-07-01 03:58:52,12.5,0.0,13.800000190734863
1202617014,2015-07-01 03:48:35,2015-07-01 04:00:41,12.0,2.6600000858306885,15.960000038146973
1202436115,2015-07-01 03:48:46,2015-07-01 03:59:30,10.5,0.0,11.800000190734863
1202515414,2015-07-01 03:48:49,2015-07-01 03:53:10,-5.0,0.0,-6.300000190734863
1201373437,2015-07-01 03:48:56,2015-07-01 04:00:48,13.5,2.200000047683716,17.0
1201407449,2015-07-01 03:49:00,2015-07-01 03:52:49,6.5,1.0,8.800000190734863
1201916805,2015-07-01 03:49:00,2015-07-01 04:23:20,33.5,0.0,34.79999923706055
1202402155,2015-07-01 03:49:02,2015-07-01 04:10:16,31.0,7.0,39.29999923706055
1202120635,2015-07-01 03:49:04,2015-07-01 03:54:05,6.0,1.4600000381469727,8.760000228881836
1201656451,2015-07-01 03:49:18,2015-07-01 03:49:33,10.5,2.1500000953674316,12.949999809265137
1203768137,2015-07-01 03:49:23,2015-07-01 03:51:31,4.0,1.0499999523162842,6.349999904632568
1201441317,2015-07-01 03:49:27,2015-07-01 04:14:52,22.0,0.0,23.299999237060547
1203159253,2015-07-01 03:49:37,2015-07-01 03:54:55,8.0,0.0,9.300000190734863
1201373438,2015-07-01 03:49:50,2015-07-01 04:00:05,10.5,0.0,11.800000190734863
1200097731,2015-07-01 03:50:04,2015-07-01 04:02:36,56.0,11.25,67.55000305175781
1200391560,2015-07-01 03:50:05,2015-07-01 03:51:24,3.5,0.9599999785423279,5.760000228881836
1202277837,2015-07-01 03:50:12,2015-07-01 04:00:16,11.5,0.0,12.800000190734863
1202199310,2015-07-01 03:50:14,2015-07-01 04:18:39,35.5,0.0,36.79999923706055
1200673310,2015-07-01 03:50:21,2015-07-01 04:09:54,23.5,0.0,24.799999237060547
1202933122,2015-07-01 03:50:40,2015-07-01 04:33:09,43.5,8.859999656677246,53.15999984741211
1203745592,2015-07-01 03:50:41,2015-07-01 04:11:07,16.0,0.0,17.299999237060547
1202086384,2015-07-01 03:50:52,2015-07-01 04:09:42,21.0,0.0,22.299999237060547
1201407489,2015-07-01 03:50:54,2015-07-01 03:54:01,4.5,0.0,5.800000190734863
1200143080,2015-07-01 03:51:07,2015-07-01 04:05:57,13.0,0.0,14.300000190734863
1201532130,2015-07-01 03:51:20,2015-07-01 03:55:53,5.5,1.350000023841858,8.149999618530273
1201430100,2015-07-01 03:51:25,2015-07-01 03:55:26,5.5,0.0,6.800000190734863
1202583107,2015-07-01 03:51:28,2015-07-01 03:53:34,4.0,0.0,5.300000190734863
1203362298,2015-07-01 03:51:35,2015-07-01 04:10:10,21.5,0.0,28.34000015258789
1202865376,2015-07-01 03:51:46,2015-07-01 04:28:19,52.0,9.699999809265137,62.5
1202289137,2015-07-01 03:51:54,2015-07-01 03:58:23,8.0,2.299999952316284,11.600000381469727
1202131848,2015-07-01 03:52:13,2015-07-01 04:05:50,16.0,4.320000171661377,21.6200008392334
1202052692,2015-07-01 03:52:14,2015-07-01 04:12:20,18.5,0.0,19.799999237060547
1203283403,2015-07-01 03:52:19,2015-07-01 04:00:24,8.5,3.0,12.800000190734863
1203204361,2015-07-01 03:52:24,2015-07-01 04:20:49,39.20000076293945,0.0,39.5
1201272708,2015-07-01 03:52:28,2015-07-01 03:57:01,6.0,0.0,7.300000190734863
1201339885,2015-07-01 03:52:28,2015-07-01 04:25:05,52.0,11.0,69.33999633789062
1200932719,2015-07-01 03:52:30,2015-07-01 03:53:29,3.0,0.0,4.300000190734863
1200549306,2015-07-01 03:52:38,2015-07-01 04:14:54,18.5,0.0,19.799999237060547
1203700761,2015-07-01 03:52:45,2015-07-01 04:01:11,11.5,3.8399999141693115,16.639999389648438
1201351017,2015-07-01 03:52:47,2015-07-01 03:53:29,2.5,0.75,4.550000190734863
1201136454,2015-07-01 03:52:48,2015-07-01 03:59:21,7.5,1.75,10.550000190734863
1202752094,2015-07-01 03:52:49,2015-07-01 04:03:08,8.5,0.0,9.800000190734863
1203768140,2015-07-01 03:52:55,2015-07-01 03:54:58,4.0,1.3199999332427979,6.619999885559082
1202424856,2015-07-01 03:52:56,2015-07-01 03:57:43,6.5,1.0,8.800000190734863
1200448038,2015-07-01 03:53:04,2015-07-01 04:02:59,13.0,0.0,14.300000190734863
1203294521,2015-07-01 03:53:08,2015-07-01 03:57:24,5.5,0.20000000298023224,7.0
1201656455,2015-07-01 03:53:09,2015-07-01 03:58:08,6.5,0.0,7.800000190734863
1202549370,2015-07-01 03:53:09,2015-07-01 04:06:30,14.5,0.0,15.800000190734863
1202740780,2015-07-01 03:53:10,2015-07-01 03:57:45,7.0,0.0,8.300000190734863
1203711848,2015-07-01 03:53:16,2015-07-01 03:56:06,4.0,1.0,6.300000190734863
1200989534,2015-07-01 03:53:20,2015-07-01 04:01:10,8.0,0.0,9.300000190734863
1200312406,2015-07-01 03:53:28,2015-07-01 03:57:38,6.0,2.1500000953674316,9.449999809265137
1201317490,2015-07-01 03:53:32,2015-07-01 04:23:12,32.0,0.0,33.29999923706055
1202131849,2015-07-01 03:53:35,2015-07-01 04:01:11,11.0,0.0,12.300000190734863
1200120349,2015-07-01 03:53:37,2015-07-01 03:54:15,0.009999999776482582,0.0,0.3100000023841858
1201712960,2015-07-01 03:53:39,2015-07-01 04:14:21,23.0,3.0,27.299999237060547
1202379599,2015-07-01 03:53:47,2015-07-01 04:15:53,21.0,4.460000038146973,26.760000228881836
1202910412,2015-07-01 03:54:01,2015-07-01 03:58:33,6.0,1.4600000381469727,8.760000228881836
1200086427,2015-07-01 03:54:02,2015-07-01 04:13:22,28.0,8.710000038146973,43.54999923706055
1200571799,2015-07-01 03:54:03,2015-07-01 04:09:47,17.0,4.550000190734863,22.850000381469727
1202176858,2015-07-01 03:54:08,2015-07-01 04:22:24,52.0,0.0,58.34000015258789
1203193144,2015-07-01 03:54:10,2015-07-01 04:10:36,18.5,3.9600000381469727,23.760000228881836
1203429779,2015-07-01 03:54:15,2015-07-01 03:54:18,16.0,0.0,16.299999237060547
1203779425,2015-07-01 03:54:16,2015-07-01 04:06:31,11.0,1.0,13.300000190734863
1201509435,2015-07-01 03:54:17,2015-07-01 04:07:26,19.5,4.159999847412109,24.959999084472656
1200515659,2015-07-01 03:54:18,2015-07-01 04:07:41,14.0,3.059999942779541,18.360000610351562
1200255748,2015-07-01 03:54:22,2015-07-01 04:01:43,7.5,0.0,8.800000190734863
1203407460,2015-07-01 03:54:36,2015-07-01 03:59:48,7.5,1.75,10.550000190734863
1200819902,2015-07-01 03:54:42,2015-07-01 04:15:06,28.0,5.849999904632568,35.150001525878906
1202492711,2015-07-01 03:54:47,2015-07-01 04:16:32,24.0,0.0,25.299999237060547
1200131670,2015-07-01 03:54:47,2015-07-01 04:21:45,30.5,4.0,35.79999923706055
1202819912,2015-07-01 03:54:51,2015-07-01 04:02:20,7.5,2.200000047683716,11.0
1203147712,2015-07-01 03:54:58,2015-07-01 03:55:03,25.0,0.0,25.799999237060547
1200448039,2015-07-01 03:54:59,2015-07-01 04:02:47,7.5,0.0,8.800000190734863
1202594253,2015-07-01 03:55:01,2015-07-01 03:58:24,5.0,0.0,6.300000190734863
1203136574,2015-07-01 03:55:07,2015-07-01 04:25:05,35.5,0.0,36.79999923706055
1203305809,2015-07-01 03:55:09,2015-07-01 04:03:22,9.5,0.0,10.800000190734863
1202143005,2015-07-01 03:55:11,2015-07-01 03:58:08,4.0,1.059999942779541,6.360000133514404
1201656453,2015-07-01 03:55:13,2015-07-01 04:10:40,23.5,5.0,35.34000015258789
1200120345,2015-07-01 03:55:25,2015-07-01 04:02:08,8.5,3.0,12.800000190734863
1201306492,2015-07-01 03:55:25,2015-07-01 04:11:44,26.0,0.0,32.84000015258789
1201860120,2015-07-01 03:55:28,2015-07-01 04:07:01,12.5,0.0,13.800000190734863
1202266483,2015-07-01 03:55:35,2015-07-01 04:07:06,20.0,2.0,28.84000015258789
1203554231,2015-07-01 03:55:37,2015-07-01 04:03:22,8.0,0.0,9.300000190734863
1200075095,2015-07-01 03:55:47,2015-07-01 03:56:19,2.5,0.0,3.799999952316284
1202424852,2015-07-01 03:55:51,2015-07-01 04:01:20,7.0,1.6600000858306885,9.960000038146973
1202538073,2015-07-01 03:55:54,2015-07-01 04:14:12,33.5,6.960000038146973,41.7599983215332
1200176554,2015-07-01 03:55:58,2015-07-01 04:08:20,13.5,2.9600000381469727,17.760000228881836
1202605646,2015-07-01 03:56:00,2015-07-01 04:12:29,16.0,0.0,17.299999237060547
1200459378,2015-07-01 03:56:00,2015-07-01 04:19:51,30.0,1.0,32.29999923706055
1200853713,2015-07-01 03:56:01,2015-07-01 04:07:09,11.5,1.5,14.300000190734863
1203260783,2015-07-01 03:56:08,2015-07-01 04:01:59,6.5,1.5499999523162842,9.350000381469727
1200909976,2015-07-01 03:56:10,2015-07-01 04:07:07,13.5,4.440000057220459,19.239999771118164
1200459379,2015-07-01 03:56:10,2015-07-01 04:15:12,27.5,8.579999923706055,42.91999816894531
1202887933,2015-07-01 03:56:13,2015-07-01 04:23:19,28.0,8.789999961853027,38.09000015258789
1201057210,2015-07-01 03:56:18,2015-07-01 04:08:30,13.0,0.0,14.300000190734863
1200369036,2015-07-01 03:56:23,2015-07-01 04:24:02,31.5,0.0,32.79999923706055
1200086418,2015-07-01 03:56:24,2015-07-01 04:09:40,14.0,0.0,15.300000190734863
1202910404,2015-07-01 03:56:24,2015-07-01 04:13:19,13.5,0.0,14.800000190734863
1203531757,2015-07-01 03:56:40,2015-07-01 04:23:51,35.0,0.0,41.84000015258789
1203000975,2015-07-01 03:56:44,2015-07-01 04:13:42,18.5,0.0,19.799999237060547
1201034664,2015-07-01 03:56:45,2015-07-01 04:02:51,7.5,0.0,8.800000190734863
1203621906,2015-07-01 03:56:48,2015-07-01 04:21:26,24.5,0.0,25.799999237060547
1202097767,2015-07-01 03:57:02,2015-07-01 04:00:51,5.0,1.2599999904632568,7.559999942779541
1201690395,2015-07-01 03:57:02,2015-07-01 04:15:41,18.0,0.0,19.299999237060547
1200605317,2015-07-01 03:57:05,2015-07-01 04:06:54,10.0,0.0,11.300000190734863
1203587977,2015-07-01 03:57:09,2015-07-01 04:00:30,4.5,1.159999966621399,6.960000038146973
1202842640,2015-07-01 03:57:29,2015-07-01 04:01:48,6.0,0.0,7.300000190734863
1203429773,2015-07-01 03:57:41,2015-07-01 04:01:20,11.0,0.0,12.300000190734863
1201339881,2015-07-01 03:57:53,2015-07-01 04:08:12,9.5,0.0,10.800000190734863
1203034877,2015-07-01 03:58:00,2015-07-01 04:06:21,8.0,0.0,9.300000190734863
1201509432,2015-07-01 03:58:03,2015-07-01 04:09:34,13.5,2.950000047683716,17.75
1200876235,2015-07-01 03:58:11,2015-07-01 04:38:00,72.5,12.0,103.30000305175781
1202526735,2015-07-01 03:58:16,2015-07-01 04:01:47,4.5,0.0,5.800000190734863
1202154289,2015-07-01 03:58:26,2015-07-01 04:10:00,14.5,0.0,15.800000190734863
1202673142,2015-07-01 03:58:30,2015-07-01 04:04:30,9.0,0.0,10.300000190734863
1203768133,2015-07-01 03:58:31,2015-07-01 04:06:32,11.5,0.0,12.800000190734863
1200627880,2015-07-01 03:58:34,2015-07-01 04:11:14,15.0,3.25,19.549999237060547
1203350924,2015-07-01 03:58:36,2015-07-01 04:14:23,11.5,0.0,12.800000190734863
1202210521,2015-07-01 03:58:38,2015-07-01 04:09:09,11.0,0.0,12.300000190734863
1203543052,2015-07-01 03:58:39,2015-07-01 04:00:07,4.0,0.0,5.300000190734863
1203689605,2015-07-01 03:58:39,2015-07-01 04:03:25,5.5,0.0,6.800000190734863
1201362139,2015-07-01 03:58:45,2015-07-01 04:09:15,16.0,0.0,17.299999237060547
1203091644,2015-07-01 03:58:52,2015-07-01 04:24:08,21.0,0.0,22.299999237060547
1202379597,2015-07-01 03:59:00,2015-07-01 04:41:47,70.5,0.0,71.80000305175781
1201068620,2015-07-01 03:59:07,2015-07-01 04:11:11,13.0,2.8600001335144043,17.15999984741211
1202390754,2015-07-01 03:59:08,2015-07-01 04:07:05,8.0,0.0,9.300000190734863
1203790861,2015-07-01 03:59:12,2015-07-01 04:01:50,4.0,0.5,5.800000190734863
1201814923,2015-07-01 03:59:18,2015-07-01 04:03:04,5.0,1.2599999904632568,7.559999942779541
1200086420,2015-07-01 03:59:29,2015-07-01 04:12:42,14.0,0.0,15.300000190734863
1203610576,2015-07-01 03:59:30,2015-07-01 04:09:08,10.5,2.0,13.800000190734863
1203193142,2015-07-01 03:59:33,2015-07-01 04:05:33,8.0,0.0,9.300000190734863
1201769645,2015-07-01 03:59:41,2015-07-01 04:21:41,26.5,6.949999809265137,34.75
1203407455,2015-07-01 03:59:45,2015-07-01 04:04:24,6.0,0.0,7.300000190734863
1203102931,2015-07-01 03:59:48,2015-07-01 04:12:42,12.0,0.0,13.300000190734863
1201973591,2015-07-01 03:59:53,2015-07-01 04:07:15,8.5,0.9800000190734863,10.779999732971191
1201215804,2015-07-01 03:59:57,2015-07-01 04:01:11,3.5,0.949999988079071,5.75
1202188011,2015-07-01 03:59:57,2015-07-01 04:16:07,17.5,0.0,18.799999237060547
1202300448,2015-07-01 04:00:08,2015-07-01 04:16:38,17.0,0.0,18.299999237060547
1200650849,2015-07-01 04:00:10,2015-07-01 04:14:07,13.5,2.9600000381469727,17.760000228881836
1200301158,2015-07-01 04:00:24,2015-07-01 04:07:00,7.0,1.649999976158142,9.949999809265137
1203012254,2015-07-01 04:00:26,2015-07-01 04:14:44,14.5,3.1500000953674316,18.950000762939453
1203509037,2015-07-01 04:00:28,2015-07-01 04:04:21,5.5,1.3600000143051147,8.15999984741211
1203509038,2015-07-01 04:00:28,2015-07-01 04:08:03,7.0,1.6600000858306885,9.960000038146973
1201113747,2015-07-01 04:00:34,2015-07-01 04:04:26,5.5,1.350000023841858,8.149999618530273
1202244233,2015-07-01 04:00:36,2015-07-01 04:19:52,19.0,4.0,24.299999237060547
1200978298,2015-07-01 04:00:40,2015-07-01 04:21:47,20.5,3.200000047683716,25.0
1200221777,2015-07-01 04:00:41,2015-07-01 04:07:47,7.0,1.649999976158142,9.949999809265137
1202955792,2015-07-01 04:00:50,2015-07-01 04:19:11,20.5,3.5,25.299999237060547
1202729423,2015-07-01 04:00:51,2015-07-01 04:06:36,6.5,0.0,7.800000190734863
1200301160,2015-07-01 04:01:04,2015-07-01 04:18:31,19.5,0.0,20.799999237060547
1201463950,2015-07-01 04:01:07,2015-07-01 04:06:22,6.5,1.5,9.300000190734863
1203283398,2015-07-01 04:01:08,2015-07-01 04:08:56,9.0,0.0,10.300000190734863
1201261355,2015-07-01 04:01:09,2015-07-01 04:10:38,10.0,0.0,11.300000190734863
1202639423,2015-07-01 04:01:12,2015-07-01 04:06:52,6.5,1.0,8.800000190734863
1200244538,2015-07-01 04:01:17,2015-07-01 04:14:39,14.5,0.0,15.800000190734863
1200075099,2015-07-01 04:01:18,2015-07-01 04:05:21,5.5,1.0,7.800000190734863
1201045808,2015-07-01 04:01:21,2015-07-01 04:20:14,52.0,10.0,74.55000305175781
1201452455,2015-07-01 04:01:32,2015-07-01 04:24:16,31.0,0.0,32.29999923706055
1200335038,2015-07-01 04:01:33,2015-07-01 04:16:00,17.0,0.0,18.299999237060547
1203723008,2015-07-01 04:01:34,2015-07-01 04:12:21,12.5,0.0,13.800000190734863
1202797307,2015-07-01 04:01:36,2015-07-01 04:09:47,8.5,0.0,9.800000190734863
1203125358,2015-07-01 04:01:38,2015-07-01 04:16:24,19.0,4.050000190734863,24.350000381469727
1200075100,2015-07-01 04:01:39,2015-07-01 04:04:21,4.0,1.0499999523162842,6.349999904632568
1202526736,2015-07-01 04:01:47,2015-07-01 04:08:11,7.5,1.0,9.800000190734863
1203316956,2015-07-01 04:02:03,2015-07-01 04:08:39,7.0,0.0,8.300000190734863
1203644632,2015-07-01 04:02:10,2015-07-01 04:07:11,7.0,0.0,8.300000190734863
1202504022,2015-07-01 04:02:11,2015-07-01 04:07:25,5.5,1.350000023841858,8.149999618530273
1200673306,2015-07-01 04:02:19,2015-07-01 04:06:57,6.0,2.200000047683716,9.5
1202277834,2015-07-01 04:02:20,2015-07-01 04:23:25,26.0,0.0,27.299999237060547
1202470033,2015-07-01 04:02:22,2015-07-01 04:20:28,18.0,0.0,19.299999237060547
1203429774,2015-07-01 04:02:26,2015-07-01 04:25:37,22.0,4.659999847412109,27.959999084472656
1202628327,2015-07-01 04:02:58,2015-07-01 04:08:28,6.5,0.0,7.800000190734863
1203689607,2015-07-01 04:03:19,2015-07-01 04:05:42,4.5,1.0,6.800000190734863
1203418539,2015-07-01 04:03:41,2015-07-01 04:26:14,21.0,0.0,22.299999237060547
1201328628,2015-07-01 04:03:46,2015-07-01 04:06:56,5.0,1.25,7.550000190734863
1201973592,2015-07-01 04:03:48,2015-07-01 04:39:02,38.0,0.0,39.29999923706055
1202808640,2015-07-01 04:04:08,2015-07-01 04:10:01,6.5,1.0,8.800000190734863
1202831299,2015-07-01 04:04:13,2015-07-01 04:34:31,70.0,17.56999969482422,87.87000274658203
1203350926,2015-07-01 04:04:15,2015-07-01 04:13:57,9.5,0.0,10.800000190734863
1200199114,2015-07-01 04:04:15,2015-07-01 04:24:10,29.5,7.269999980926514,43.61000061035156
1201588603,2015-07-01 04:04:19,2015-07-01 04:06:24,4.0,0.0,5.300000190734863
1201452457,2015-07-01 04:04:20,2015-07-01 04:07:00,4.0,0.0,5.300000190734863
1203621907,2015-07-01 04:04:20,2015-07-01 04:11:23,7.5,0.0,8.800000190734863
1201837593,2015-07-01 04:04:43,2015-07-01 04:06:52,4.0,0.0,5.300000190734863
1202989759,2015-07-01 04:04:43,2015-07-01 04:27:03,23.0,4.860000133514404,29.15999984741211
1202740777,2015-07-01 04:04:44,2015-07-01 04:22:55,16.5,3.549999952316284,21.350000381469727
1203328235,2015-07-01 04:04:51,2015-07-01 04:11:17,7.0,2.0799999237060547,10.380000114440918
1201012131,2015-07-01 04:05:09,2015-07-01 04:10:06,6.0,0.0,7.300000190734863
1200808647,2015-07-01 04:05:09,2015-07-01 04:36:17,41.0,0.0,42.29999923706055
1203633190,2015-07-01 04:05:17,2015-07-01 04:09:41,7.0,0.0,8.300000190734863
1202424853,2015-07-01 04:05:18,2015-07-01 04:18:02,13.5,1.0,15.800000190734863
1202808641,2015-07-01 04:05:19,2015-07-01 04:11:15,7.0,1.6600000858306885,9.960000038146973
1201023485,2015-07-01 04:05:22,2015-07-01 04:16:08,8.5,1.9500000476837158,11.75
1200560694,2015-07-01 04:05:30,2015-07-01 04:08:41,4.5,0.0,5.800000190734863
1200154037,2015-07-01 04:05:30,2015-07-01 04:09:04,5.5,0.0,6.800000190734863
1201973593,2015-07-01 04:05:31,2015-07-01 04:20:24,18.0,0.0,19.299999237060547
1200086421,2015-07-01 04:05:35,2015-07-01 04:11:55,6.5,0.0,7.800000190734863
1201068621,2015-07-01 04:05:38,2015-07-01 04:12:07,6.0,0.0,7.300000190734863
1201814924,2015-07-01 04:05:38,2015-07-01 04:24:50,19.0,5.050000190734863,25.350000381469727
1202538075,2015-07-01 04:05:41,2015-07-01 04:12:45,7.0,1.0,9.300000190734863
1201882953,2015-07-01 04:05:53,2015-07-01 04:15:08,8.5,0.0,9.800000190734863
1201113748,2015-07-01 04:06:09,2015-07-01 04:16:57,11.0,0.0,12.300000190734863
1203057583,2015-07-01 04:06:09,2015-07-01 04:21:51,12.0,0.0,13.300000190734863
1201633917,2015-07-01 04:06:12,2015-07-01 04:08:58,4.0,1.0,6.300000190734863
1202571778,2015-07-01 04:06:15,2015-07-01 04:16:24,13.5,0.0,14.800000190734863
1200706954,2015-07-01 04:06:20,2015-07-01 04:09:47,5.0,1.25,7.550000190734863
1201769650,2015-07-01 04:06:26,2015-07-01 04:18:30,14.0,3.059999942779541,18.360000610351562
1200763439,2015-07-01 04:06:29,2015-07-01 04:16:45,13.5,2.950000047683716,17.75
1200763440,2015-07-01 04:06:32,2015-07-01 04:09:35,4.5,1.0,6.800000190734863
1200369038,2015-07-01 04:06:35,2015-07-01 04:14:29,8.0,2.319999933242798,11.619999885559082
1200662195,2015-07-01 04:06:40,2015-07-01 04:13:53,6.5,0.0,7.800000190734863
1200267192,2015-07-01 04:06:40,2015-07-01 04:16:20,9.5,1.5,12.300000190734863
1202560581,2015-07-01 04:06:42,2015-07-01 04:12:20,6.0,0.0,7.300000190734863
1203734302,2015-07-01 04:06:42,2015-07-01 04:24:39,27.5,2.700000047683716,37.040000915527344
1200864953,2015-07-01 04:06:48,2015-07-01 04:12:41,7.0,1.0,9.300000190734863
1202402153,2015-07-01 04:06:51,2015-07-01 04:14:39,10.0,0.0,11.300000190734863
1200346328,2015-07-01 04:06:51,2015-07-01 04:34:22,52.0,14.550000190734863,72.88999938964844
1200425171,2015-07-01 04:06:53,2015-07-01 04:12:37,6.0,1.0,8.300000190734863
1202390757,2015-07-01 04:06:55,2015-07-01 04:51:49,59.0,6.0,66.30000305175781
1201622504,2015-07-01 04:06:59,2015-07-01 04:15:34,40.0,8.0,58.54999923706055
1200369039,2015-07-01 04:07:04,2015-07-01 04:08:54,3.5,0.9599999785423279,5.760000228881836
1202109235,2015-07-01 04:07:05,2015-07-01 04:24:07,17.0,0.0,18.299999237060547
1201283931,2015-07-01 04:07:07,2015-07-01 04:29:24,20.0,0.0,21.299999237060547
1202402152,2015-07-01 04:07:11,2015-07-01 04:17:11,18.5,0.0,19.799999237060547
1201012132,2015-07-01 04:07:29,2015-07-01 04:12:37,5.5,0.0,6.800000190734863
1200515656,2015-07-01 04:07:30,2015-07-01 04:13:23,6.5,1.2000000476837158,9.0
1200233115,2015-07-01 04:07:30,2015-07-01 04:20:36,22.0,4.650000095367432,27.950000762939453
1203463731,2015-07-01 04:07:34,2015-07-01 04:10:29,4.0,3.0,8.300000190734863
1200187705,2015-07-01 04:07:37,2015-07-01 04:13:30,6.0,0.0,7.300000190734863
1202921879,2015-07-01 04:07:37,2015-07-01 04:22:09,15.0,0.0,16.299999237060547
1202244236,2015-07-01 04:07:40,2015-07-01 04:12:29,5.5,1.2000000476837158,8.0
1201656449,2015-07-01 04:07:44,2015-07-01 04:11:44,5.0,0.0,6.300000190734863
1203745591,2015-07-01 04:07:45,2015-07-01 04:16:56,7.5,0.0,8.800000190734863
1203091646,2015-07-01 04:07:52,2015-07-01 04:25:51,18.5,0.0,19.799999237060547
1203034879,2015-07-01 04:07:55,2015-07-01 04:31:13,22.0,0.0,23.299999237060547
1201091130,2015-07-01 04:08:04,2015-07-01 04:29:06,25.0,7.849999904632568,34.150001525878906
1202143003,2015-07-01 04:08:05,2015-07-01 04:32:09,25.5,0.0,26.799999237060547
1201656452,2015-07-01 04:08:07,2015-07-01 04:14:40,7.5,0.0,8.800000190734863
1201577224,2015-07-01 04:08:11,2015-07-01 04:10:09,3.5,1.2000000476837158,6.0
1201045968,2015-07-01 04:08:12,2015-07-01 04:13:39,8.0,0.0,9.300000190734863
1203824623,2015-07-01 04:08:15,2015-07-01 04:19:11,10.5,0.0,11.800000190734863
1203452487,2015-07-01 04:08:16,2015-07-01 04:12:35,5.5,1.350000023841858,8.149999618530273
1202955796,2015-07-01 04:08:25,2015-07-01 04:12:35,5.0,0.0,6.300000190734863
1201452458,2015-07-01 04:08:25,2015-07-01 04:29:19,29.5,7.25,43.59000015258789
1201600025,2015-07-01 04:08:28,2015-07-01 04:17:29,12.0,0.0,13.300000190734863
1201261358,2015-07-01 04:08:28,2015-07-01 04:40:28,28.0,0.0,29.299999237060547
1203633192,2015-07-01 04:08:29,2015-07-01 04:22:22,15.0,0.0,16.299999237060547
1203441219,2015-07-01 04:08:30,2015-07-01 04:28:38,19.5,4.159999847412109,24.959999084472656
1200549305,2015-07-01 04:08:46,2015-07-01 04:19:42,11.0,1.5,13.800000190734863
1200221781,2015-07-01 04:08:55,2015-07-01 04:20:13,13.5,2.950000047683716,17.75
1203373649,2015-07-01 04:09:01,2015-07-01 04:14:11,7.5,0.0,8.800000190734863
1201295276,2015-07-01 04:09:08,2015-07-01 04:16:05,7.5,3.5,12.300000190734863
1201996027,2015-07-01 04:09:19,2015-07-01 04:22:21,14.5,3.1600000858306885,18.959999084472656
1201735555,2015-07-01 04:09:20,2015-07-01 04:29:30,28.5,7.050000190734863,42.38999938964844
1202752093,2015-07-01 04:09:32,2015-07-01 04:11:12,3.0,0.0,4.300000190734863
1201690397,2015-07-01 04:09:33,2015-07-01 04:45:13,18.0,0.0,19.299999237060547
1201950868,2015-07-01 04:09:35,2015-07-01 04:18:14,8.0,1.5,10.800000190734863
1200729601,2015-07-01 04:09:35,2015-07-01 04:30:48,20.5,2.0,23.799999237060547
1203779424,2015-07-01 04:09:36,2015-07-01 04:17:09,7.5,1.0,9.800000190734863
1201272707,2015-07-01 04:09:46,2015-07-01 04:33:07,24.5,0.0,25.799999237060547
1201848874,2015-07-01 04:09:54,2015-07-01 04:15:24,6.0,2.0,9.300000190734863
1202786038,2015-07-01 04:09:57,2015-07-01 04:17:04,7.0,0.0,8.300000190734863
1202300450,2015-07-01 04:09:59,2015-07-01 04:22:58,16.0,0.0,17.299999237060547
1200571796,2015-07-01 04:10:05,2015-07-01 04:24:11,19.5,0.0,20.799999237060547
1201068622,2015-07-01 04:10:14,2015-07-01 04:15:56,6.0,0.0,7.300000190734863
1202549369,2015-07-01 04:10:32,2015-07-01 04:24:28,12.5,3.0,16.799999237060547
1202277840,2015-07-01 04:10:37,2015-07-01 04:40:34,27.0,0.0,28.299999237060547
1203125359,2015-07-01 04:10:39,2015-07-01 04:15:26,5.5,0.0,6.800000190734863
1202188014,2015-07-01 04:10:42,2015-07-01 04:35:41,34.5,0.0,35.79999923706055
1201554525,2015-07-01 04:11:01,2015-07-01 04:19:18,11.0,1.0,13.300000190734863
1202097771,2015-07-01 04:11:03,2015-07-01 04:17:16,8.5,0.0,9.800000190734863
1203543056,2015-07-01 04:11:04,2015-07-01 04:32:06,20.0,0.0,21.299999237060547
1201170308,2015-07-01 04:11:06,2015-07-01 04:11:10,2.5,0.0,3.799999952316284
1203587981,2015-07-01 04:11:08,2015-07-01 04:34:08,33.5,0.0,34.79999923706055
